player_id,source_name,canonical_name,canonical_name_key,source_position_id,canonical_position
2669,Nakobe Dean,nakobe dean,nakobe dean,,UNKNOWN
2670,Nate Hobbs,nate hobbs,nate hobbs,,UNKNOWN
2671,Nate Wiggins,nate wiggins,nate wiggins,,UNKNOWN
2672,Nic Scourton,nic scourton,nic scourton,,UNKNOWN
2673,Nick Bolton,nick bolton,nick bolton,,UNKNOWN
2674,Nick Bosa,nick bosa,nick bosa,,UNKNOWN
2675,Nick Cross,nick cross,nick cross,,UNKNOWN
2676,Nick Emmanwori,nick emmanwori,nick emmanwori,,UNKNOWN
2677,Nick Herbig,nick herbig,nick herbig,,UNKNOWN
2678,Nick Martin,nick martin,nick martin,,UNKNOWN
2679,Nik Bonitto,nik bonitto,nik bonitto,,UNKNOWN
2680,Nolan Smith,nolan smith,nolan smith,,UNKNOWN
2681,Odafe Oweh,odafe oweh,odafe oweh,,UNKNOWN
2682,Ogbonnia Okoronkwo,ogbonnia okoronkwo,ogbonnia okoronkwo,,UNKNOWN
2683,Oluwafemi Oladejo,oluwafemi oladejo,oluwafemi oladejo,,UNKNOWN
2684,Omar Speights,omar speights,omar speights,,UNKNOWN
2685,Osa Odighizuwa,osa odighizuwa,osa odighizuwa,,UNKNOWN
2686,Patrick Queen,patrick queen,patrick queen,,UNKNOWN
2687,Patrick Surtain,patrick surtain,patrick surtain,,UNKNOWN
2688,Paulson Adebo,paulson adebo,paulson adebo,,UNKNOWN
2689,Payton Wilson,payton wilson,payton wilson,,UNKNOWN
2690,Pete Werner,pete werner,pete werner,,UNKNOWN
2691,Princely Umanmielen,princely umanmielen,princely umanmielen,,UNKNOWN
2692,Quay Walker,quay walker,quay walker,,UNKNOWN
2693,Quentin Lake,quentin lake,quentin lake,,UNKNOWN
2694,Quincy Williams,quincy williams,quincy williams,,UNKNOWN
2695,Quinnen Williams,quinnen williams,quinnen williams,,UNKNOWN
2696,Quinyon Mitchell,quinyon mitchell,quinyon mitchell,,UNKNOWN
2697,Rashan Gary,rashan gary,rashan gary,,UNKNOWN
2698,Reed Blankenship,reed blankenship,reed blankenship,,UNKNOWN
2699,Renardo Green,renardo green,renardo green,,UNKNOWN
2700,Richie Grant,richie grant,richie grant,,UNKNOWN
2701,Riley Moss,riley moss,riley moss,,UNKNOWN
2702,Robert Spillane,robert spillane,robert spillane,,UNKNOWN
2703,Roger McCreary,roger mccreary,roger mccreary,,UNKNOWN
2704,Roquan Smith,roquan smith,roquan smith,,UNKNOWN
2705,Ruke Orhorhoro,ruke orhorhoro,ruke orhorhoro,,UNKNOWN
2706,Ryan Fitzgerald,ryan fitzgerald,ryan fitzgerald,,UNKNOWN
2707,Ryan Miller,ryan miller,ryan miller,,UNKNOWN
2708,Sam Williams,sam williams,sam williams,,UNKNOWN
2709,Savion Williams,savion williams,savion williams,,UNKNOWN
2710,Shemar Stewart,shemar stewart,shemar stewart,,UNKNOWN
2711,Sirvocea Dennis,sirvocea dennis,sirvocea dennis,,UNKNOWN
2712,Spencer Rattler,spencer rattler,spencer rattler,,UNKNOWN
2713,Spencer Shrader,spencer shrader,spencer shrader,,UNKNOWN
2714,Starling Thomas,starling thomas,starling thomas,,UNKNOWN
2715,T.J. Edwards,tj edwards,tj edwards,,UNKNOWN
2716,T.J. Slaton,tj slaton,tj slaton,,UNKNOWN
2717,T.J. Watt,tj watt,tj watt,,UNKNOWN
2718,T'Vondre Sweat,tvondre sweat,tvondre sweat,,UNKNOWN
2719,Talanoa Hufanga,talanoa hufanga,talanoa hufanga,,UNKNOWN
2720,Tarheeb Still,tarheeb still,tarheeb still,,UNKNOWN
2721,Tariq Woolen,tariq woolen,tariq woolen,,UNKNOWN
2722,Taron Johnson,taron johnson,taron johnson,,UNKNOWN
2723,Tavius Robinson,tavius robinson,tavius robinson,,UNKNOWN
2724,Taylor Rapp,taylor rapp,taylor rapp,,UNKNOWN
2725,Teddye Buchanan,teddye buchanan,teddye buchanan,,UNKNOWN
2726,Terrel Bernard,terrel bernard,terrel bernard,,UNKNOWN
2727,Terrion Arnold,terrion arnold,terrion arnold,,UNKNOWN
2728,Tez Johnson,tez johnson,tez johnson,,UNKNOWN
2729,Theo Jackson,theo jackson,theo jackson,,UNKNOWN
2730,Tim Settle,tim settle,tim settle,,UNKNOWN
2731,Tony Adams,tony adams,tony adams,,UNKNOWN
2732,Travon Walker,travon walker,travon walker,,UNKNOWN
2733,Tremaine Edmunds,tremaine edmunds,tremaine edmunds,,UNKNOWN
2734,Trent McDuffie,trent mcduffie,trent mcduffie,,UNKNOWN
2735,Trenton Simpson,trenton simpson,trenton simpson,,UNKNOWN
2736,TreVeyon Henderson,treveyon henderson,treveyon henderson,,UNKNOWN
2737,Trevin Wallace,trevin wallace,trevin wallace,,UNKNOWN
2738,Trevon Diggs,trevon diggs,trevon diggs,,UNKNOWN
2739,Trevon Moehrig,trevon moehrig,trevon moehrig,,UNKNOWN
2740,Trey Hendrickson,trey hendrickson,trey hendrickson,,UNKNOWN
2741,Troy Andersen,troy andersen,troy andersen,,UNKNOWN
2742,Troy Dye,troy dye,troy dye,,UNKNOWN
2743,Troy Reeder,troy reeder,troy reeder,,UNKNOWN
2744,Tuli Tuipulotu,tuli tuipulotu,tuli tuipulotu,,UNKNOWN
2745,Tykee Smith,tykee smith,tykee smith,,UNKNOWN
2746,Tyleik Williams,tyleik williams,tyleik williams,,UNKNOWN
2747,Tyler Loop,tyler loop,tyler loop,,UNKNOWN
2748,Tyler Nubin,tyler nubin,tyler nubin,,UNKNOWN
2749,Tyler Shough,tyler shough,tyler shough,,UNKNOWN
2750,Tyrann Mathieu,tyrann mathieu,tyrann mathieu,,UNKNOWN
2751,Tyree Wilson,tyree wilson,tyree wilson,,UNKNOWN
2752,Tyrel Dodson,tyrel dodson,tyrel dodson,,UNKNOWN
2753,Tyrice Knight,tyrice knight,tyrice knight,,UNKNOWN
2754,Tyrique Stevenson,tyrique stevenson,tyrique stevenson,,UNKNOWN
2755,Tyson Campbell,tyson campbell,tyson campbell,,UNKNOWN
2756,Uchenna Nwosu,uchenna nwosu,uchenna nwosu,,UNKNOWN
2757,Vita Vea,vita vea,vita vea,,UNKNOWN
2758,Von Miller,von miller,von miller,,UNKNOWN
2759,Walter Nolen,walter nolen,walter nolen,,UNKNOWN
2760,Will Anderson Jr.,will anderson,will anderson,,UNKNOWN
2761,Will Harris,will harris,will harris,,UNKNOWN
2762,Will McDonald,will mcdonald,will mcdonald,,UNKNOWN
2763,Will Reichard,will reichard,will reichard,,UNKNOWN
2764,Xavier McKinney,xavier mckinney,xavier mckinney,,UNKNOWN
2765,Xavier Woods,xavier woods,xavier woods,,UNKNOWN
2766,Yaya Diaby,yaya diaby,yaya diaby,,UNKNOWN
2767,Yetur Gross-Matos,yetur gross-matos,yetur gross-matos,,UNKNOWN
2768,Za'Darius Smith,zadarius smith,zadarius smith,,UNKNOWN
2769,Zach Allen,zach allen,zach allen,,UNKNOWN
2770,Zach Harrison,zach harrison,zach harrison,,UNKNOWN
2771,Zach Sieler,zach sieler,zach sieler,,UNKNOWN
2772,Zack Baun,zack baun,zack baun,,UNKNOWN
2773,Zaire Franklin,zaire franklin,zaire franklin,,UNKNOWN
2774,Zaven Collins,zaven collins,zaven collins,,UNKNOWN
2775,Zyon McCollum,zyon mccollum,zyon mccollum,,UNKNOWN
2776,Tylan Wallace,tylan wallace,tylan wallace,,UNKNOWN
2777,Erick All,erick all,erick all,,UNKNOWN
2778,Tanner McKee,tanner mckee,tanner mckee,,UNKNOWN
2779,Jake Haener,jake haener,jake haener,,UNKNOWN
2780,Joe Milton,joe milton,joe milton,,UNKNOWN
2781,Kevin Austin,kevin austin,kevin austin,,UNKNOWN
2782,Simi Fehoko,simi fehoko,simi fehoko,,UNKNOWN
2783,Kenny Yeboah,kenny yeboah,kenny yeboah,,UNKNOWN
2784,Hunter Long,hunter long,hunter long,,UNKNOWN
2785,Tyrell Shavers,tyrell shavers,tyrell shavers,,UNKNOWN
2786,Nikko Remigio,nikko remigio,nikko remigio,,UNKNOWN
2787,Tucker Fisk,tucker fisk,tucker fisk,,UNKNOWN
2788,Tay Martin,tay martin,tay martin,,UNKNOWN
2789,Sione Vaki,sione vaki,sione vaki,,UNKNOWN
2790,Hendon Hooker,hendon hooker,hendon hooker,,UNKNOWN
2791,Dee Eskridge,dee eskridge,dee eskridge,,UNKNOWN
2792,Xavier Smith,xavier smith,xavier smith,,UNKNOWN
2793,Kyle Trask,kyle trask,kyle trask,,UNKNOWN
2794,Cam Grandy,cam grandy,cam grandy,,UNKNOWN
2795,Kristian Wilkerson,kristian wilkerson,kristian wilkerson,,UNKNOWN
2796,Blake Whiteheart,blake whiteheart,blake whiteheart,,UNKNOWN
2797,Dan Chisena,dan chisena,dan chisena,,UNKNOWN
2798,Cody White,cody white,cody white,,UNKNOWN
